simulation_id,mode_N,mode_mean,mode_stdev,mode_kappa,velocity,initial_temperature,initial_pressure,mac,initial_vapor_mix_ratio,saturation_temperature,saturation_pressure,time,RH,T,p,vapor_mix_ratio,water_mix_ratio,S_max,act_frac_product,act_rate,act_frac_S,act_frac_V,mode_wet_radius_mean,mode_wet_radius_stdev,,
6160,9.47E+09,2.24E-06,1.700080737,1.299719855,0.871508159,292.5614954,68941.79277,1,0.021036122,292.5581132,68934.92822,18.35897902,1.000001286,292.4920896,68800.68771,0.020986912,1323.383419,1.36E-06,0.117874678,0,0.117874678,0,0.000117245,7.106554207,,
6161,1.34E+07,9.05E-09,1.686462799,1.121044873,0.057499923,273.6081237,59181.48979,1,0.006715174,273.5983337,59174.07498,278.2612436,1.00698802,273.4669252,59061.97342,0.006706718,8.46E-06,0.007006538,0.141235598,1948.304228,0.141235598,0.141235598,1.20E-07,37.07718053,,
6162,1.73E+08,1.54E-09,1.907880437,0.791025356,8.38668611,295.4232204,74016.4073,1,0.02345048,295.4133501,74007.74815,23.72808489,1.070814992,293.7928888,72264.25908,0.023271884,0.000178607,0.070837004,0.098865477,0,0.098865477,0.098865477,1.59E-08,174.6974968,,
6163,2.17E+09,2.67E-07,1.603536794,1.333778653,0.18189391,282.5607702,90962.6845,1,0.008182138,282.556374,90953.17542,5503.207886,1.000059884,277.3414483,80335.54887,0.00645375,0.010136995,6.01E-05,0.278075499,0,0.278075499,0,5.04E-06,5.77306737,,
6164,2.86E+07,2.47E-08,1.962565683,0.49375898,5.221082012,251.4628665,69549.01225,1,0.000971053,251.4531039,69539.55757,33.13489419,1.071734148,249.878852,67920.7761,0.000926924,4.41E-05,0.071761383,0.992119059,0,0.992119059,0.994353951,1.46E-06,23.97385378,,
6165,6.40E+09,2.22E-09,1.583262514,1.14311894,0.422211999,287.9428613,55972.19421,1,0.019289279,287.9330111,55965.4896,87.63370076,1.014989881,287.6190634,55717.78873,0.019260136,2.91E-05,0.0150295,0.001120356,0,0.001120356,0.001120356,7.69E-09,25.40938264,,
6166,9.44E+07,2.47E-08,1.843100532,0.917685084,0.119001957,254.1293165,50894.18665,1,0.001672649,254.1195603,50887.33985,75.62900835,1.004233755,254.0464134,50832.44745,0.001669894,2.78E-06,0.004274867,0.482990364,59630.6989,0.482990364,0.478950575,2.09E-07,15.34007523,,
6167,2.10E+09,1.11E-07,1.791909829,1.260346729,0.01445566,259.0058569,93997.76647,1,0.001361016,258.998785,93986.24384,39154.21439,1.000086792,254.6250473,87221.77513,0.001017129,0.000702293,8.73E-05,0.041668077,0,0.041668077,0,1.31E-06,9.291697001,,
6168,1.44E+08,1.36E-09,1.676782993,0.898500176,0.023650471,293.2766211,55858.06241,1,0.027409364,293.2667316,55851.46698,2156.405263,1.020013354,292.8301802,55510.42886,0.027363988,4.54E-05,0.020030843,0.00031255,0,0.00031255,0.00031255,3.26E-09,39.61722287,,
6169,3.97E+09,5.95E-08,1.571032187,1.381124669,0.088004205,271.5866655,88564.2805,1,0.00385378,271.5801439,88554.06158,272.7142412,1.000411645,271.4384105,88298.18872,0.003824789,4.35E-05,0.000412087,0.131904009,0,0.131904009,0,5.87E-07,5.900348757,,
6170,6.78E+09,1.81E-08,1.839195047,0.313078139,0.331290319,300.828099,83967.74059,1,0.0287547,300.8182675,83958.08396,18.11100314,1.002154187,300.7777358,83910.88095,0.028751417,3.38E-06,0.002157646,0.053458035,2.32E+07,0.053458035,0.050709666,6.10E-08,14.14873195,,
6172,6.45E+07,1.88E-09,1.794550759,0.955045358,0.020944934,307.1122187,79178.74991,1,0.0446919,307.1022448,79169.74585,1527.815748,1.010931151,306.8416884,78887.33024,0.044667332,2.46E-05,0.010938303,0.001186327,0,0.001186327,0.001186327,6.72E-09,56.20331592,,
6173,2.38E+08,7.83E-08,1.86385909,0.225268985,0.152510978,301.0989183,97742.12036,1,0.024948549,301.0895006,97731.02326,39.34143032,1.001326266,301.0602631,97677.05032,0.024941822,8.14E-06,0.001372005,0.544147969,553406.2322,0.544147969,0.514878909,4.57E-07,11.80697968,,
6174,3.90E+08,2.89E-09,1.955378562,0.363580968,0.018540826,281.5563727,90541.53288,1,0.007674562,281.5465781,90530.50407,862.9604684,1.006401739,281.4208565,90366.87161,0.007667664,6.90E-06,0.006422884,0.000813411,0,0.000813411,0.000813411,5.68E-09,43.72158359,,
6176,3.78E+07,5.49E-06,1.93650227,0.281588391,3.002082044,254.7612143,78051.38511,1,0.001150009,254.7522698,78041.13477,27.98058107,1.00079557,254.082979,77172.94943,0.001098586,82.92715318,0.000797954,1,0,1,0,0.000195806,11.44143166,,
6177,1.56E+09,3.07E-09,1.850122946,1.347469215,0.202057957,303.0502125,104189.906,1,0.026251053,303.0403287,104178.0073,89.08335126,1.005981845,302.9044006,103978.605,0.026240796,1.03E-05,0.006012595,0.00511237,0,0.00511237,0.00511237,1.42E-08,36.03894449,,
6178,6.49E+07,2.49E-07,1.82020387,0.516148764,0.598386941,254.1404645,94572.70987,1,0.000899875,254.1308327,94560.03356,36.76550825,1.00484063,253.9527275,94295.5344,0.000892443,0.00013147,0.004846585,0.999870295,444060.885,0.999870295,0.307253508,4.92E-06,5.518166761,,
6180,1.23E+07,2.40E-08,1.698395683,0.903209731,2.03751899,249.5559805,59224.53039,1,0.000963918,249.5462178,59216.41775,65.27546524,1.055907588,248.3249553,58144.43051,0.000928678,3.52E-05,0.055933652,0.998972379,0,0.998972379,0.999001703,3.09E-06,11.81661676,,
6181,4.51E+09,3.42E-08,1.831430237,1.037010998,0.977228848,305.1616286,50188.85857,1,0.065142353,305.1522943,50183.14725,8.186414077,1.001743354,305.1064581,50137.31792,0.065117408,3.56E-05,0.001752015,0.452471569,3.36E+08,0.452471569,0.383514312,2.55E-07,10.48600196,,
6182,2.67E+08,2.41E-09,1.729799647,0.877255785,2.791574159,300.9672702,84581.8155,1,0.028779605,300.9573741,84572.07717,31.88165348,1.031323979,300.2261077,83708.38358,0.028716836,6.28E-05,0.031360749,0.055339493,0,0.055339493,0.055339493,2.13E-08,82.66748094,,
6183,1.11E+09,8.90E-06,1.924094993,0.594885134,2.89802106,262.125019,97921.11053,1,0.001681918,262.1183616,97909.39019,3.450630549,1.000007773,262.0542306,97796.10743,0.001674578,51891.4051,8.25E-06,0.992119056,0,0.992119056,0,0.00059385,11.22835374,,
6184,2.32E+09,1.45E-09,1.705333698,0.366395478,0.047869853,300.1973144,77526.96017,1,0.030076807,300.187412,77518.00551,981.8287838,1.018184292,299.7834268,77103.37204,0.030051666,2.51E-05,0.018199324,5.87E-05,0,5.87E-05,5.87E-05,1.58E-09,20.44469911,,
6185,4.54E+08,8.48E-09,1.613942108,0.129075876,0.43324663,259.7118354,99893.07589,1,0.001356677,259.7020709,99879.92497,69.24462404,1.015436164,259.4358266,99501.228,0.001352271,4.41E-06,0.015453362,0.03396304,0,0.03396304,0.03396304,2.88E-08,32.62778351,,
6186,8.38E+09,3.62E-09,1.558913931,1.036257063,5.490575061,301.0108504,71536.07066,1,0.034409741,301.0009269,71527.81273,8.013732535,1.015886185,300.6355914,71166.42042,0.034375299,3.44E-05,0.015928201,0.026408435,0,0.026408435,0.025890635,2.27E-08,27.01580735,,
6187,4.10E+08,3.61E-08,1.75661097,1.089427589,0.039076985,295.4154805,69647.84705,1,0.024968241,295.4062538,69639.82013,102.3620419,1.000834861,295.3901943,69616.10078,0.024961825,6.96E-06,0.000900303,0.199203434,278767.6307,0.199203434,0.185702044,3.00E-07,10.32010605,,
6188,9.54E+08,5.61E-08,1.639647896,1.03432743,7.099171701,308.002738,64438.35094,1,0.058928663,307.9927698,64431.00543,3.803260597,1.006870235,307.804054,64225.10086,0.058874984,5.87E-05,0.006873161,0.996670748,3.62E+07,0.996670748,0.957145618,1.22E-06,5.620878752,,
6189,1.52E+07,2.82E-06,1.748232259,0.140207104,2.915213725,306.8773607,78548.61958,1,0.044448642,306.8679204,78539.79532,22.29682148,1.003877554,306.5900722,77919.51555,0.044252734,0.283587513,0.003879255,1,584.5322532,1,0.000366857,6.38E-05,6.563872309,,
6190,9.04E+07,3.25E-07,1.554039551,1.38799153,0.197592523,289.0118285,99520.81098,1,0.011477622,289.004858,99509.84733,45.54828221,1.000433289,288.9694329,99417.2346,0.011463184,0.000676491,0.000434118,0.998338166,0,0.998338166,0,7.37E-06,4.649301577,,
6191,1.58E+07,1.33E-08,1.897090839,0.237077447,0.031021901,301.6805372,79742.09176,1,0.031974507,301.6706256,79732.91799,386.8234912,1.003973176,301.5834486,79632.27349,0.0319649,9.61E-06,0.003983127,0.0633928,572.2073973,0.0633928,0.0633928,7.73E-08,47.1576674,,
6192,2.64E+07,2.58E-07,1.853365888,0.349504667,0.025081605,292.375366,76527.47001,1,0.018663654,292.3683138,76519.06612,199.3492837,1.000450552,292.3500014,76482.42935,0.018653276,8.26E-05,0.000454303,0.85098415,110841.4796,0.85098415,0.310146029,2.79E-06,9.633363182,,
6193,8.18E+07,2.07E-08,1.724828243,1.40420549,1.590999174,289.9105227,79433.32687,1,0.015319688,289.9006937,79423.89538,18.22753931,1.009507135,289.6821133,79157.63637,0.015295046,2.47E-05,0.009512252,0.866264536,254529.8263,0.866264536,0.866262891,5.22E-07,17.64493916,,
6194,1.39E+09,2.37E-07,1.525084335,0.049576721,0.916706572,288.5217961,72677.94758,1,0.015323656,288.5131154,72669.52131,9.817754426,1.001333178,288.4677756,72598.30389,0.015307359,3.53E-05,0.001337843,0.926488036,1.90E+08,0.926488036,0.37171997,9.75E-07,4.65529591,,
6195,5.25E+08,3.84E-07,1.721760896,0.874787099,0.089007717,253.4974612,85683.82892,1,0.000940078,253.4896561,85672.87147,9268.859234,1.000073403,246.5595578,76552.84742,0.000569052,0.00957819,7.50E-05,0.482990364,0,0.482990364,0,6.57E-06,7.4288674,,
6196,4.65E+07,2.62E-08,1.645630283,0.281062062,0.307152227,291.794016,55509.58912,1,0.025061628,291.7841384,55503.00919,55.34714867,1.005670852,291.6566094,55393.38114,0.025039552,2.21E-05,0.005696665,0.472797445,0,0.472797445,0.472797445,2.90E-07,21.39263362,,
6198,1.23E+09,8.51E-08,1.7725427,0.060282364,0.278178107,306.3220748,72369.57419,1,0.0469453,306.3125268,72361.39896,21.56891524,1.001429841,306.2809964,72320.12443,0.046935823,1.07E-05,0.001460941,0.34738939,9.89E+06,0.34738939,0.32525156,2.62E-07,10.21294907,,
6199,1.14E+09,2.53E-07,1.913594184,0.370896862,4.536015336,253.3949595,78895.78228,1,0.001012127,253.385454,78885.21016,5.290987402,1.002732309,253.1935585,78640.83602,0.001000676,0.003104449,0.002735247,0.995595897,1.83E+07,0.995595897,0.022356405,2.53E-06,9.94870823,,
6200,3.74E+07,2.01E-07,1.87803543,0.042596294,3.729691838,289.8239763,94510.75121,1,0.01275359,289.8141663,94499.54214,20.64513728,1.021494422,289.2631784,93650.52641,0.012684972,6.99E-05,0.021506205,0.999834201,22129.55489,0.999834201,0.99231519,5.55E-06,5.750864359,,
6201,3.12E+07,1.67E-07,1.653256759,1.209464858,1.567353994,297.4111501,76915.37666,1,0.025523917,297.4013444,76906.44571,29.34882622,1.010541844,297.0990057,76490.07796,0.025452816,9.41E-05,0.01054974,1,320195.8457,1,0.858764397,1.07E-05,1.816540139,,
6202,1.77E+09,1.74E-08,1.916198574,0.703388648,5.084647144,304.058057,88326.562,1,0.033150828,304.0481514,88316.47718,4.130080103,1.006662015,303.8908456,88114.60274,0.033133952,1.70E-05,0.006675516,0.506805587,3.15E+07,0.506805587,0.506348356,1.31E-07,18.93458104,,
6203,2.84E+07,1.17E-08,1.663778791,0.984224809,0.044669051,277.9661542,62083.61474,1,0.008756083,277.9563546,62075.95067,246.2555098,1.004438852,277.8721648,61999.18887,0.008749164,6.92E-06,0.00446834,0.106494038,2558.609712,0.106494038,0.106494038,1.27E-07,26.91463972,,
6204,3.95E+07,4.96E-08,1.828164911,1.098174012,0.244631757,294.5961329,77347.43385,1,0.021264358,294.5863303,77338.38201,44.96554382,1.003264076,294.5133832,77247.6259,0.02125304,1.16E-05,0.003275219,0.876993375,37658.35985,0.876993375,0.870315959,8.54E-07,12.6513776,,
6205,4.46E+08,2.56E-09,1.56780873,0.283178463,2.146475282,270.6169361,58506.54131,1,0.005443786,270.6071521,58499.13462,56.83736544,1.054054126,269.5327848,57589.95419,0.005375988,6.78E-05,0.054147763,0.018695124,0,0.018695124,0.019088767,1.15E-08,71.16815908,,
6206,1.92E+07,4.76E-08,1.565111957,0.033846039,0.15827062,278.8031511,83260.04943,1,0.00690051,278.7933603,83249.8113,101.092673,1.006459748,278.6670129,83097.24201,0.006893147,7.36E-06,0.006471419,0.408925916,9728.157308,0.408925916,0.408925916,2.81E-07,22.29263797,,
6207,3.00E+07,1.78E-09,1.834442766,0.818375595,1.443521801,267.1192168,52738.74222,1,0.004634119,267.1094366,52731.98095,60.26926642,1.048048368,266.299991,52147.54811,0.004612484,2.16E-05,0.048066557,0.043998985,0,0.043998985,0.418895872,4.09E-08,177.239405,,
6208,4.23E+09,4.68E-07,1.818005494,0.096827024,0.439538341,308.1707516,65110.97062,1,0.058857768,308.1676518,65104.7136,1904.270738,1.000084932,304.8006999,57771.81331,0.054602688,0.030987367,8.53E-05,0.328681045,0,0.328681045,0,3.32E-06,9.224275306,,
6209,6.72E+08,2.88E-07,1.562375097,1.187690127,0.359724361,284.0355177,78452.3014,1,0.010509399,284.0301303,78443.86825,2782.686158,1.000192122,278.8004838,69009.62631,0.00834464,0.005025124,0.000192563,0.887103914,0,0.887103914,0.395012252,6.25E-06,5.15684811,,
6210,1.85E+07,1.58E-07,1.616237363,0.977715433,0.091139788,305.6360227,88605.89821,1,0.036307773,305.6266786,88595.96123,87.77725048,1.001518389,305.5872442,88525.75447,0.03629536,1.82E-05,0.001530003,0.997504226,67304.86563,0.997504226,0.805303345,4.08E-06,4.83141688,,
6211,2.33E+07,1.11E-09,1.602792325,1.119998451,0.079367741,283.5521412,77356.0971,1,0.010317335,283.542334,77346.72867,592.1801428,1.021689252,283.1254345,76915.96178,0.010302905,1.44E-05,0.021699575,2.52E-05,0,2.52E-05,0.013626585,3.85E-09,53.07377999,,
6212,1.36E+09,1.65E-08,1.985312511,0.525922136,0.681165766,283.8879548,51741.73564,1,0.015913787,283.8781418,51735.46264,16.14878574,1.003999752,283.7968628,51671.34653,0.015902124,1.18E-05,0.004055228,0.216297366,87135.62164,0.216297366,0.213638831,8.31E-08,21.16341914,,
6213,2.52E+09,6.07E-08,1.574168353,0.468788376,0.029994648,260.7688794,91835.11382,1,0.00160835,260.76072,91823.58206,233.3749697,1.000603769,260.7159683,91752.33574,0.001603899,6.23E-06,0.000605207,0.082202287,1.31E+06,0.082202287,0.021177996,3.51E-07,6.136181552,,
6214,1.02E+08,1.92E-06,1.516724485,0.814834201,0.013239072,256.1192249,90609.49769,1,0.001110921,256.1118396,90598.16487,528.7379854,1.0000045,256.0649525,90526.1626,0.001106886,0.645530978,4.77E-06,0.283827626,0,0.283827626,0,6.88E-05,4.659930354,,
6215,3.18E+09,1.05E-07,1.650158924,1.381522778,0.426926194,287.0426591,58442.35188,1,0.017376801,287.0372655,58436.06995,217.8362476,1.000317235,286.5657821,57697.48069,0.017060462,0.000734378,0.000317691,0.455852031,0,0.455852031,0,1.38E-06,6.587944944,,
6216,5.36E+07,2.52E-07,1.889271067,0.580925817,0.016261348,260.255074,55077.93742,1,0.002576585,260.2475334,55071.09312,2152.34308,1.000213292,259.9832303,54813.39379,0.002532914,0.000408187,0.000214046,0.604275178,0,0.604275178,0,3.06E-06,10.54189801,,
6217,6.90E+09,5.81E-06,1.615092109,0.449050694,0.013054098,252.7783283,78865.18634,1,0.000960039,,,1149.064452,,,,,,-1,0,,0,0,0.000265326,5.944399074,,
6218,2.22E+08,4.41E-08,1.985374089,0.351887325,2.872788549,281.1638057,93721.75849,1,0.007213664,281.1540262,93710.33272,10.09472138,1.009661643,280.9348732,93392.89187,0.007195678,1.84E-05,0.009672413,0.899641708,230399.8608,0.899641708,0.894138617,4.81E-07,18.18193226,,
6219,4.79E+09,4.11E-08,1.565283532,1.344389297,1.446147347,263.0211027,90004.09663,1,0.001965776,263.0117025,89992.5062,6.914924694,1.002415491,262.9408701,89888.56667,0.001960547,8.04E-06,0.002427439,0.724779083,4.92E+08,0.724779083,0.485770022,3.54E-07,5.514829713,,
6220,1.28E+08,8.45E-09,1.561787919,0.222849464,0.27001864,290.5109371,78145.31107,1,0.01619791,290.5011018,78136.04721,111.103441,1.011213166,290.259665,77866.17541,0.016178652,1.93E-05,0.011253568,0.037306338,0,0.037306338,0.037306338,4.85E-08,38.07479423,,
6221,1.41E+09,1.76E-06,1.563422666,0.505424324,0.775737318,298.6128555,93690.72703,1,0.022400997,298.6096609,93681.71106,21.91463478,1.000017382,298.5505018,93505.53595,0.022361487,5.489622026,1.74E-05,0.882125322,0,0.882125322,0,5.12E-05,5.210693464,,
6222,1.01E+08,3.44E-06,1.871731257,1.388894835,0.019298502,285.6465038,78700.72681,1,0.011674495,285.6425954,78692.65976,984.5323899,1.000001167,285.556817,78515.5228,0.011632547,260.066313,1.32E-06,0.363271295,0,0.363271295,0,0.0002279,10.13598373,,
6223,4.87E+08,2.18E-07,1.58570269,0.085398692,1.336604228,299.5709584,58533.50124,1,0.038917768,299.5614592,58526.76578,9.726140114,1.002697028,299.4843007,58437.5684,0.038885878,5.22E-05,0.002704504,0.995916096,3.08E+07,0.995916096,0.737193428,1.62E-06,4.739200308,,
6224,8.83E+09,1.34E-07,1.682222752,0.311794959,6.409728503,269.2614463,104987.3051,1,0.002729798,269.252502,104974.2577,3.588295509,1.001498477,269.1095106,104688.0634,0.002710497,0.000231791,0.001501083,0.898132513,0,0.898132513,0,8.94E-07,6.601970035,,
6225,2.80E+09,1.04E-09,1.504025642,1.336039069,1.382648884,297.8029084,56325.43277,1,0.036272613,297.7929758,56318.85465,99.08517021,1.04851735,296.6493855,55372.50465,0.036091812,0.000180812,0.048540621,0.000766633,0,0.000766633,0.000998305,3.61E-09,41.95715769,,
6226,4.17E+09,1.06E-09,1.503995085,1.00939398,3.640659735,259.4491379,83834.85347,1,0.001582878,259.4393722,83823.80423,29.39027753,1.052230202,258.4735439,82659.27401,0.001559417,2.35E-05,0.052277874,0.000160159,0,0.000160159,0.006677416,4.14E-09,51.16023896,,
6227,7.99E+07,3.60E-09,1.851730408,1.091875068,0.370876324,306.2019381,85606.54648,1,0.038948884,306.1919924,85596.81011,102.4600319,1.012213817,305.8939471,85233.13634,0.038917187,3.17E-05,0.012228639,0.050731275,0,0.050731275,0.050731275,3.25E-08,70.89359835,,
6228,3.46E+09,4.07E-06,1.544051011,0.039632427,0.798604476,266.1849801,67662.55344,1,0.003355209,266.1788264,67654.64715,16.27839611,1.00001095,266.0955492,67546.99125,0.003337803,11.95680524,1.14E-05,0.614098973,0,0.614098973,0,4.78E-05,4.978779846,,
6229,5.40E+09,6.89E-08,1.522525377,0.431054813,0.242408507,274.2026079,76074.80634,1,0.005442194,274.1948817,76065.79753,37.12740991,1.000807202,274.1447812,75988.88498,0.005429958,1.83E-05,0.000807761,0.247493501,0,0.247493501,0,4.17E-07,5.191565243,,
6230,4.63E+07,2.91E-08,1.978889978,0.25110489,1.761734008,290.7727419,74118.61284,1,0.017394972,290.7629019,74109.82934,24.40777087,1.01357289,290.4380094,73733.57563,0.017351408,4.36E-05,0.013578105,0.814780308,178.1448626,0.814780308,0.814764878,4.11E-07,33.36536069,,
6231,1.07E+07,2.18E-08,1.87102904,0.348514933,0.117293668,304.3416755,69098.35416,1,0.043762591,304.3317067,69090.42861,144.9353601,1.005072782,304.2091827,68959.93751,0.043740771,2.18E-05,0.005082224,0.385901028,0,0.385901028,0.385901028,2.56E-07,37.63636866,,
6233,5.58E+08,6.56E-09,1.64061896,0.726207574,4.905333115,270.9865164,79304.74003,1,0.004118951,270.9767387,79294.72051,9.78526817,1.022043883,270.5586338,78824.25435,0.004103038,1.59E-05,0.022118789,0.289636107,7.83E+06,0.289636107,0.289636107,6.96E-08,32.34605814,,
6234,8.59E+09,2.03E-09,1.930983998,1.07569519,0.287577922,264.8164818,101231.31,1,0.002012601,264.8067141,101218.2356,69.54636801,1.009695912,264.6358068,100972.1884,0.002008804,3.80E-06,0.009721457,0.002068469,0,0.002068469,0.002068469,5.40E-09,34.75220706,,
6235,5.29E+07,1.64E-09,1.520615576,1.310127205,0.085985938,257.9409626,57535.7583,1,0.002039234,257.9311949,57528.1292,593.1202346,1.031362431,257.4534284,57146.94786,0.002033685,5.55E-06,0.031397036,0.001152914,0,0.001152914,0.011878758,6.51E-09,36.85760637,,
6236,1.39E+09,2.15E-06,1.93352204,1.041650446,2.282685269,276.48467,52958.16784,1,0.009257015,276.4796443,52952.33284,3.504644336,1.000028764,276.4366454,52900.75649,0.009235586,569.3253066,2.96E-05,0.97087112,0,0.97087112,0,9.59E-05,11.42974435,,
6237,1.22E+09,1.07E-07,1.530937926,1.277701527,1.649161837,252.7366911,102482.6464,1,0.000735876,252.7272044,102468.8888,9.095529414,1.002345913,252.6100485,102277.5505,0.000731025,3.72E-05,0.002349983,0.996403798,2.78E+07,0.996403798,0.048041539,1.37E-06,4.287317608,,
6238,3.92E+08,1.17E-08,1.777016031,0.339111642,2.004689496,303.8818426,86243.10052,1,0.033637519,303.871923,86233.24268,14.46608068,1.009391789,303.6480083,85955.71187,0.033614251,2.33E-05,0.0094059,0.242132738,0,0.242132738,0.242132738,8.69E-08,31.84208576,,
6239,3.04E+08,4.50E-09,1.612851534,0.70313242,0.044249827,289.2830083,87442.20958,1,0.013330096,289.2731867,87431.81418,429.380214,1.007278281,289.1231135,87246.07512,0.013320462,9.64E-06,0.007310971,0.00263166,0,0.00263166,0.00263166,1.95E-08,29.38557366,,
6240,6.47E+08,4.18E-09,1.907686556,1.256122783,0.115594121,261.7128241,69847.46943,1,0.002283749,261.7030552,69838.34023,121.1134259,1.006688783,261.5857975,69720.04736,0.002279905,3.84E-06,0.006738147,0.017188882,0,0.017188882,0.017188882,2.05E-08,35.09328446,,
6241,6.56E+07,8.24E-07,1.813890277,0.563676611,0.126342682,263.4150716,97091.13202,1,0.001879644,263.4078215,97079.36704,158.2996313,1.000170509,263.2750883,96843.4985,0.001864016,0.031846143,0.000171769,0.978835777,0,0.978835777,0,1.68E-05,8.768078605,,
6242,3.50E+07,1.67E-07,1.696715242,1.269020025,1.720966483,259.2789279,51238.24615,1,0.002558121,259.269184,51231.48975,36.60733699,1.019270848,258.7272518,50801.05507,0.002513501,8.30E-05,0.019283934,1,480618.3541,1,0.747082968,8.87E-06,2.112491505,,
